amount,payment_method_type,payment_method,Stripe_outcome,Adyen_outcome,chosen_processor,chosen_network,final_outcome,savings,best_possible_processor,best_possible_network,best_possible_savings
741.64,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
971.4,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
970.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
245.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6408807500000009,Adyen,ACCEL,9.58189875
492.35,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
505.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.790432500000005,Adyen,ACCEL,10.199612500000002
859.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,13.149825
688.57,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
224.0,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
473.08,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
329.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,11.824325
985.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,13.464675
166.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,11.417325000000002
338.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6945569999999996,Adyen,ACCEL,9.803605
286.91,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
641.15,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
82.28,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
907.26,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
999.29,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
677.41,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
843.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.9848975000000024,Adyen,ACCEL,11.002837500000002
772.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,12.931500000000007
875.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,13.1875
522.56,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
188.74,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
635.81,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
574.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8302340000000044,Adyen,ACCEL,10.36401
86.64,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
145.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,11.363225
116.14,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
677.04,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
907.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,13.268499999999996
103.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.5596849999999982,Adyen,ACCEL,9.246524999999997
504.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,12.261325000000001
695.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.899745750000001,Adyen,ACCEL,10.651123749999996
236.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6359990000000018,Adyen,ACCEL,9.561735
998.04,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
276.78,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
902.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,1.0189950000000039,Adyen,ACCEL,11.143675000000002
110.26,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
130.73,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
89.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.5516177499999984,Adyen,ACCEL,9.21320375
187.41,['CARD'],['MASTERCARD'],fail,success,Stripe,MASTERCARD,fail,0.0,Adyen,MASTERCARD,0.0
676.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.889016250000001,Adyen,ACCEL,10.606806249999998
425.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,Adyen,STAR,fail,2.797499999999996,Stripe,MASTERCARD,0.0
791.03,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
128.28,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
28.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.068067499999998,Adyen,ACCEL,9.068067499999998
96.57,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
363.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.907975
815.49,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
304.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.760849999999998
434.9,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
26.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.06381625,Adyen,ACCEL,9.06381625
670.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.676849999999998
763.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,12.909099999999999
264.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.6618
854.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.028273749999997,Adyen,ACCEL,11.028273749999997
742.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.762891250000006,Adyen,ACCEL,10.762891250000006
155.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,11.387774999999998
799.18,['CARD'],['MASTERCARD'],fail,success,Stripe,MASTERCARD,fail,0.0,Adyen,MASTERCARD,0.0
247.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.619000000000002
758.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.896374999999999
368.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.876303750000003,Adyen,ACCEL,9.876303750000003
773.45,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
512.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.2814
579.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.44875
819.67,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
376.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.8939975,Adyen,ACCEL,9.8939975
121.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.28811125,Adyen,ACCEL,9.28811125
15.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.036123749999998,Adyen,ACCEL,9.036123749999998
463.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.1596
800.23,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
951.42,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
852.27,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
393.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.933588750000002,Adyen,ACCEL,9.933588750000002
480.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.201900000000002
858.35,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
45.89,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
168.28,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
797.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.993024999999996
627.89,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
979.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.326051249999999,Adyen,ACCEL,11.326051249999999
915.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.173718749999999,Adyen,ACCEL,11.173718749999999
192.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.457235,Adyen,ACCEL,9.457235
823.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,13.059674999999995
42.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.106124999999999
666.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.583103749999996,Adyen,ACCEL,10.583103749999996
648.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.620149999999995
473.0,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
680.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.701725
527.67,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
800.63,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
555.57,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
316.11,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
166.15,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
965.48,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.293014999999993,Adyen,ACCEL,11.293014999999993
924.29,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
108.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.271199999999999
993.28,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
176.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.420232499999997,Adyen,ACCEL,9.420232499999997
557.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.32365875,Adyen,ACCEL,10.32365875
983.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.33464875,Adyen,ACCEL,11.33464875
886.95,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
488.05,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
760.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.805902499999998,Adyen,ACCEL,10.805902499999998
41.16,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
757.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.800107500000006,Adyen,ACCEL,10.800107500000006
819.52,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
695.54,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
283.42,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
765.2,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
607.88,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
241.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,11.604650000000001
192.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.45635625,Adyen,ACCEL,9.45635625
773.56,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
142.1,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
446.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.061221250000001,Adyen,ACCEL,10.061221250000001
792.12,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
800.02,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
419.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.048374999999997
781.13,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
126.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.2993925,Adyen,ACCEL,9.2993925
610.05,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
672.59,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
528.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,MASTERCARD,success,0.0,Adyen,ACCEL,12.321774999999995
68.2,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
42.94,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
937.43,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
341.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.812060000000002,Adyen,ACCEL,9.812060000000002
809.63,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
97.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.23218,Adyen,ACCEL,9.23218
703.04,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
771.26,['CARD'],['MASTERCARD'],success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
822.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.055474999999994,Adyen,ACCEL,13.055474999999994
633.42,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
243.15,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
216.18,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
349.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.872949999999998,Adyen,ACCEL,11.872949999999998
822.92,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.057299999999998,Adyen,ACCEL,13.057299999999998
263.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.626596249999999,Adyen,ACCEL,9.626596249999999
924.32,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
45.46,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.113650000000002,Adyen,ACCEL,11.113650000000002
336.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.79883125,Adyen,ACCEL,9.79883125
164.68,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.391115,Adyen,ACCEL,9.391115
539.15,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
940.27,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
526.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.316499999999998,Adyen,ACCEL,12.316499999999998
644.24,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
638.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.595424999999999,Adyen,ACCEL,12.595424999999999
571.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.429524999999998,Adyen,ACCEL,12.429524999999998
98.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.23438875,Adyen,ACCEL,9.23438875
810.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.925056249999997,Adyen,ACCEL,10.925056249999997
15.86,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
194.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.485000000000001,Adyen,ACCEL,11.485000000000001
60.22,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
461.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.154574999999998,Adyen,ACCEL,12.154574999999998
748.7,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
874.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.077008749999994,Adyen,ACCEL,11.077008749999994
915.54,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
195.2,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
479.35,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
194.32,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
117.49,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
364.39,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
420.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.999613750000002,Adyen,ACCEL,9.999613750000002
659.18,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
410.65,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
19.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.0486,Adyen,ACCEL,11.0486
198.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.496574999999996,Adyen,ACCEL,11.496574999999996
376.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.89392625,Adyen,ACCEL,9.89392625
877.15,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
515.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.289275,Adyen,ACCEL,12.289275
486.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.154558749999998,Adyen,ACCEL,10.154558749999998
163.09,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
125.63,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.29837125,Adyen,ACCEL,9.29837125
834.87,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
242.19,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
468.11,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
21.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.05175125,Adyen,ACCEL,9.05175125
253.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.601255000000002,Adyen,ACCEL,9.601255000000002
642.47,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
906.81,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
509.03,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
142.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.355550000000001,Adyen,ACCEL,11.355550000000001
990.79,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
625.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.564174999999999,Adyen,ACCEL,12.564174999999999
684.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.626091250000002,Adyen,ACCEL,10.626091250000002
414.62,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
717.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.79375,Adyen,ACCEL,12.79375
766.73,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
802.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.906032500000002,Adyen,ACCEL,10.906032500000002
398.34,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
264.39,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
421.15,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
254.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.60401,Adyen,ACCEL,9.60401
981.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.454875000000001,Adyen,ACCEL,13.454875000000001
134.99,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
563.9,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
918.55,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
391.02,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
